asin,helpful_vote,images,parent_asin,rating,text,timestamp,title,user_id,verified_purchase
B07P8WVSKL,0,"IMAGE,IMAGE,https://m.media-amazon.com/images/I/71RuGAUDhiL._SL1600_.jpg,https://m.media-amazon.com/images/I/71yJhrgZbXL._SL1600_.jpg,https://m.media-amazon.com/images/I/71RuGAUDhiL._SL800_.jpg,https://m.media-amazon.com/images/I/71yJhrgZbXL._SL800_.jpg,https://m.media-amazon.com/images/I/71RuGAUDhiL._SL256_.jpg,https://m.media-amazon.com/images/I/71yJhrgZbXL._SL256_.jpg",B09PMTN526,5.0,It’s very big and sturdy! Nice toy!,,Daughter loves this,AH67BI7JTOFR35HMZYFVOEHM4CPQ,true
B08541L4MD,0,"",B0B56FT188,5.0,Very fun for my 5 year old,,Fun,AH67BI7JTOFR35HMZYFVOEHM4CPQ,true
B01CPYIUVY,0,"",B01CPYIUVY,5.0,These make great gifts. Nice for calming down and relaxing even for adults.,,Magical wands of wonder,AFAX43IN46NU5GHTTOOON3EQNW2A,true
0735363706,0,"",B093K1KD8R,5.0,It really goes in the dark! Children love it!It has been one of our favorite puzzles so far!The glowing works very well!,,It really goes in the dark! Children love it,AFAX43IN46NU5GHTTOOON3EQNW2A,true
B0006O8RBY,0,"",B0006O8RBY,5.0,Always use magnets with adult supervision. The disks and balls can be used creatively with children as they learn about the push and pull up magnets.,,Fun magnet set,AFAX43IN46NU5GHTTOOON3EQNW2A,true
B09HKY6KL6,2,"",B09HKZPJFF,1.0,Not worth the money. Lights flash and there is no way to make them just stay on.  Why would I want a strobe light on my head?,,Very Cheap,AG2UEDPK43QC5AU6HZTCBANPW2FQ,true
B077Y43XTX,9,"IMAGE,IMAGE,https://images-na.ssl-images-amazon.com/images/I/71ZHQQAwxnL.jpg,https://images-na.ssl-images-amazon.com/images/I/71uSxsVr5yL.jpg,https://images-na.ssl-images-amazon.com/images/I/71ZHQQAwxnL._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/71uSxsVr5yL._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/71ZHQQAwxnL._SL256_.jpg,https://images-na.ssl-images-amazon.com/images/I/71uSxsVr5yL._SL256_.jpg",B0BVBW32YM,5.0,Good eggs for the larger sized candy. Easy to put together and they stay together nicely.,,Larger Size Egg,AG2UEDPK43QC5AU6HZTCBANPW2FQ,true
B00OL2NXE8,2,"",B00OL2NXE8,3.0,Very expensive considering what they are,,Way Overpriced,AG2UEDPK43QC5AU6HZTCBANPW2FQ,true
B01LQCIL88,501,"",B0C6YN6RRV,5.0,"The description of this tumbler says it's a toy. I just turned 61, so I guess I'm still into toys! I love this.....I have always wanted one. The 2 yr warranty is what really pushed me and the reviews were a plus.<br />I have had it operating ever since I received it. My only regret so far is that I didn't get one with a larger tumbler.....I'm impatiently waiting for my stones to finish. Yes it is a bit noisy....but what do you expect from rocks being jumbled around?<br />I have prime, so shipping was quick.....the machine also has great packaging in its original box. I would definitely buy again!<br />I hope you who are on the fence enjoy yours as much as I do mine......",,Dont know why I waited,AHQE5UGNEVWAJN6X7JN6RNQTIPWQ,true
B072PC89V9,0,"",B072PC89V9,5.0,Bigger than I had imagined. Kids love it.,,Good,AGVR7FBU3FB6EUMARQXE52OTBTIQ,true
B06XNJ6RFT,0,"",B08JXJ32G3,5.0,Came in the cutest gift box ever!,,I cant think of a rhyme.,AGVR7FBU3FB6EUMARQXE52OTBTIQ,true
B01C9U4DDS,0,"",B01C9U4DDS,5.0,Nice piece size,,Somewhat easy,AGKMYLSUFPBJOVGVOTAWJAA6LB3A,true
B08PMR7LV3,0,"",B08PMR7LV3,5.0,I had one of these years ago and loved it!!  Soo splurged and bought myself a new one!  Very comfortable!!,,Birthday gift for me!,AEIARIRYK2JJ7YHELWXQUFHJSI4A,true
B07V6WBQZJ,0,"IMAGE,IMAGE,https://images-na.ssl-images-amazon.com/images/I/71KOFXVKZdL._SL1600_.jpg,https://images-na.ssl-images-amazon.com/images/I/81tCzT2UZ7L._SL1600_.jpg,https://images-na.ssl-images-amazon.com/images/I/71KOFXVKZdL._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/81tCzT2UZ7L._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/71KOFXVKZdL._SL256_.jpg,https://images-na.ssl-images-amazon.com/images/I/81tCzT2UZ7L._SL256_.jpg",B07V6WBQZJ,5.0,I installed this antenna on my 1/10th scale Tamiya Jeep Wrangler. I love it!,,Great RC antenna!,AG4RDNEXBUS7SKHLYCZHG2Z4FZ5Q,true
B074VBK5B8,0,"",B09V7RWM65,4.0,Such a great deal! My son and I had everything blown up in no time to decorate for my husband’s birthday. My only complaint is the “I” kept deflating and we couldn’t find where the hole was to patch it up. I guess that’s the nature of balloons though. 😕,,Great Value!,AFB2YVTRAJW2GCUQMBBNHEPNXCGA,true
B0035XSZDI,11,"IMAGE,https://images-na.ssl-images-amazon.com/images/I/81imgHSvN+L.jpg,https://images-na.ssl-images-amazon.com/images/I/81imgHSvN+L._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/81imgHSvN+L._SL256_.jpg",B0035XSZDI,4.0,"Like many others I owned the original Radio Shack version of this 130-in-1 electronics kit decades ago.  True, this Elenco version isn't very sturdy.  It's light and flimsy.  But the overall layout, components, and experiments you can wire together are about the same.  The 159-page real paper manual that comes with it is a plus (the PDF is also available for download from Elenco's web site).  Each experiment has an overview, a schematic, and wiring connection-by-numbers instructions.  Many useful and educational analog circuit designs are included (plus one digital gate logic IC).  No microprocessor, computer, smart phone, or software updates required.  Yea!!!<br /><br />OK, now the quality issues.  The first experiments I correctly wired together didn't work at all.  I installed two different sets of 6AA batteries (Amazon Rechargeable then Duracell Alkaline).  Still nothing.  I returned the first one back to Amazon, got a replacement the next day.  Both had the same problem.  Both had a sticker with Date Code 0119.  Hmmmm, manufactured the same day, same problem.  I did some basic troubleshooting to try to figure out the problem.<br /><br />It turns out the design or manufacture of the battery holder is defective.  There is a gap of about 1mm between the + side of each battery and terminals in the holder.  Two small plastic tabs at that location prevented the battery connection from being made.  My \"fix\" was to jam a wadded up piece of copper tape to fill the gap at each of the 6 positive battery terminals to complete the battery circuit (aluminum foil would work fine too). Hopefully Elenco will crack the whip at the Chinese factory to fix this, or they'll see a lot of returns for this very simple and silly defect.  Check recent reviews to see if the problem has been fixed in newer batches from the factory.<br /><br />If you don't have a voltmeter, you can construct a simple circuit to see if power from the batteries is making it to the front panel.  Install the batteries and try lighting up the decimal point of the digital display by connecting: 25-121,24-119 or 25-124,24-122<br /><br />Most of the experiments I've tried so far worked.  But the AM radio receiver circuits are iffy.  The only one I could make work was #113: Two-Transistor Radio.  I used the supplied long green wire raised up high as the antenna.  The signal levels seem too low to work for #112:  Crystal Set Radio and #109:  Operational Amplifier AM Radio.<br /><br />Quality issues aside, I'm keeping it.  I'm having too much fun with it.  And I have great respect for the designers who created the original analog circuits that can be recreated using this kit.",,Check the positive battery holder terminals,AEDHXXX2F66EMWOSSPCQHS62UKNQ,true
B014M8IP9S,0,"",B081MCH1HG,5.0,"This is a fun toy and for physics geeks a great physical model to demonstrate vortex mechanics, and it closely approximates a 3-D double Phi field pattern.  Something fun to get you thinking!",,The Slinky Reinvented,AEDHXXX2F66EMWOSSPCQHS62UKNQ,true
B00MN69I5C,0,"",B00MN69I5C,5.0,Nice replacement battery for Hubsan H501s.  No power fade at the end of the flight like with the original Hubsan battery.  You will need to change the connector though and probably shorten the wire length to make it fit inside the battery bay.  The battery itself fits inside the 501s perfectly fine.,,"Great H501s replacement, if you know how to change the connector.",AEDHXXX2F66EMWOSSPCQHS62UKNQ,true
B07XZX7X9G,2,"IMAGE,IMAGE,IMAGE,https://images-na.ssl-images-amazon.com/images/I/A1TgpvU1+zL._SL1600_.jpg,https://images-na.ssl-images-amazon.com/images/I/A1m4IHHxVdL._SL1600_.jpg,https://images-na.ssl-images-amazon.com/images/I/B1vCQ5etRaS._SL1600_.jpg,https://images-na.ssl-images-amazon.com/images/I/A1TgpvU1+zL._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/A1m4IHHxVdL._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/B1vCQ5etRaS._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/A1TgpvU1+zL._SL256_.jpg,https://images-na.ssl-images-amazon.com/images/I/A1m4IHHxVdL._SL256_.jpg,https://images-na.ssl-images-amazon.com/images/I/B1vCQ5etRaS._SL256_.jpg",B0961MTDV6,4.0,"Nine year old loves making the mini food items. The accessories that come with it make the presentation very cute. The problem has been that in each box, at least on packet of clay was too hard/solid to model with. We are planning to pick up some play-doh to use with it to make it easier.",,Fun activity,AHFR2P34DFCGTJYFLV4PLYFVF6IA,true
B07W59KLW7,0,"",B07W59KLW7,5.0,Looks great!,,Poetically correct,AFDEDV6F2BJG7SDKLY3LB5C24JVQ,true
B076MB1N4P,0,"",B076MB1N4P,5.0,"I love this little zip fire! I have a holster attached to the bed frame and when one of the cats start kicking up a fuss, I snipe them which is lots of fun.The gun has not leaked and it’s got accurate aim and long range. One day I plan on ambushing my husband while he’s in the bathroom while yelling “ security breach “!",,Great for sniping bad cats,AFOG3AZFQLN7UKMC62P6TDAJ3VNQ,true
B002L2EAIS,2,"",B002L2EAIS,5.0,"I️ teach Spanish and English.These cards are a fun,engaging way to practice a foreign language. The cards come in a sturdy acrylic box for storage.I love to take the cards on road trips.It drives my husband crazy! Also, I have had some great times with friends when I took them to dinner or a potluck at church. I️ spread a few questions on each table and the guests have a blast!!",,"These cards are a fun, engaging way to practice a foreign language",AFOG3AZFQLN7UKMC62P6TDAJ3VNQ,true
B08LP23751,0,"",B08LP23751,5.0,"Absolutely love this.  It's compatible with my name-brand Christmas train.  At first, the wheels wouldn't turn, while too stiff.  It is impossible to get the axle all the way in the wheels, with just your fingers.  After getting it in as far as you can- set one side on a notebook (the paper-kind, not the computer-kind) and lightly tape with a hammer.  Lightly.  I repeat- lightly.  This seated the axles perfectly and they rolled on the track perfectly.  It doesn't take much force.  Tap lightly.  Tap-tap-tapperoo!",,Love it- nothing a hammer couldn't fix!,AHBI5SLZDP3Q3LZPETJLCHQFGLUA,true
B08V8CGVGV,0,"",B08V8CGVGV,5.0,A fun board game to play with your daughter or family.,,Fun board game!,AGMADRQ4ERNO4SHDDFTYFBNFNQDA,true
B0867YWJMF,1,"",B0867YWJMF,5.0,Wow this is on of my best purchase that I've made. I already used it twice. Plus it come with so many items included. Its easy to use when your doing things on your own. I also got it when it went on sell.,,Excellent purchase,AGMADRQ4ERNO4SHDDFTYFBNFNQDA,true
B084SL3ZWP,0,"IMAGE,https://m.media-amazon.com/images/I/C18YpSpPZ3S._SL1600_.jpg,https://m.media-amazon.com/images/I/C18YpSpPZ3S._SL800_.jpg,https://m.media-amazon.com/images/I/C18YpSpPZ3S._SL256_.jpg",B084SL3ZWP,5.0,These take me back to the fuzzy posters from 1980’s!<br />These are incredibly fun to do with your kiddo or just by yourself! So much fun!,,Nostalgia YES! Color me bad!,AGQKBA5POXDOUO4U43YF2LNEZPLA,true
B086VHDMPS,0,"",B086VHDMPS,5.0,Love the illustrations and great quality,,Totally worth it,AEMC6O7HQTSBW3WGYDN7KX7MLE2A,true
B08SK3K7TY,0,"",B09H1ZKNHP,4.0,"Not as big as I thought, more like 10 inches.",,Adorable,AF4IKJMS4TPSLWTXBJHRJ542XQAA,true
B00TQ4ZSFS,0,"",B081D9SF1R,5.0,Nicely packaged and great value for the money.,,Adorable,AF4IKJMS4TPSLWTXBJHRJ542XQAA,true
B000GDGWWQ,0,"",B08S92GS63,5.0,"This is the second set I’ve purchased of these. My grandson loves them and spends lots of time playing with them. They are not very big,but he still loves them.",,Football guys,AFNR3D5OZTV3AKQYJQRTKFVEEKZA,true
B07N4BL5XH,0,"",B07N4BL5XH,5.0,It was so much easier than trying to find small things to put in eggs!!!,,Not expecting cars in eggs!,AEIMJ5XEUIE4TKJLGSZYNNKB2WDQ,true
B01B7OIA54,0,"",B01B7OIA54,5.0,The colors are so vibrant!  The pieces were made sturdy. I think this is the best puzzle I’ve played with😱,,The colors are bright,AEIMJ5XEUIE4TKJLGSZYNNKB2WDQ,true
B01BHAU9AC,0,"",B01BHAU9AC,5.0,This was bigger than I thought it would be in person. It is sooo cute. Worked well for my purpose of adding coins to it along with wrappers to put the coins in. Made a great gift!!,,Quality of fabric.,AHTKN5PA26VHUFIEC2AZAYA5O5DA,true
B076J44SHK,0,"",B0927717WJ,5.0,Alot of fun feels good.,,Your kids and adults will like it,AGWMXUNLBBX7IGNFTYR2MV2LLLJQ,true
B07PNJFGXY,1,"",B07XRS5XXP,5.0,"Fun, silly, dorky game! The kids love playing and especially love getting mom and dad to play (so they can laugh at us). 😄",,Funny game,AFWK5HW3FB4HNVYJUHU5ZW7NPCYA,true
B08526D4NF,0,"",B08HTB6GMZ,5.0,"Got this for my nieces birthday (2 years old), and she absolutely loves it! Soft and good size toy that makes noises.",,Cute gift!,AFWK5HW3FB4HNVYJUHU5ZW7NPCYA,true
B007782RCW,0,"",B08D1DDP5T,5.0,My daughter looked darling in this costume! She got to wear it several times because we attended several Halloween parties. Super cute!,,Super cute!,AFWK5HW3FB4HNVYJUHU5ZW7NPCYA,true
B07WFW12GZ,8,"",B0B6QD9M7R,5.0,Kids have so much fun on this it came pre charged too,,Great,AEFLZ7L6TGJDCP4D4KYZSOXLSWVA,true
1603800689,0,"",B09WW5SQPP,1.0,This is so small and flimsy,,Not worth it,AEFLZ7L6TGJDCP4D4KYZSOXLSWVA,true
B0104B25CU,0,"",B0104B25CU,1.0,The ants never made tunnels they just died,,Confused,AEFLZ7L6TGJDCP4D4KYZSOXLSWVA,true
B00Y8YOEOM,0,"",B09ND61JP1,5.0,Another Stellar Melissa & Doug Product. Excellent Price Point. Thought & Imagination Inspiring,,Fantastic!,AETE7Y3DZT6BLMWA6U27ADJDZ4LA,true
B088TBBCX4,0,"",B089M3BXKM,1.0,"First of all, the box was accordion shaped from being mishandled so many times. I couldn’t wait to open it knowing it would be damaged. The wooden handles wouldn’t fit correctly in the holes, the horse is much smaller than I imagined it would be and looks nicer in the pictures and it says press here on the ears which I assume plays sounds but it doesn’t work. The wheel at the bottom is also damaged so it doesn’t wheel correctly. I would return it but my daughter probably won’t let me even though it’s broken and defective. Not worth the price. Very disappointed.",,"Small, damaged and doesn’t work",AFUMP7GO4PZ3S6DLUBFPX6OK544A,true
B07CLG27VP,0,"",B07CLG27VP,5.0,This puzzle is SHINY and awesome to put together. We glued and framed it afterwards and it's exquisite!,,Awesome puzzle,AFPHKIJFGIU4G4POXRFCEF5RJJHA,true
B0160JBGRA,0,"",B08NP9CCPW,5.0,I gave this as a gift to my boyfriend and he LOVES it. He gets to carve out rocks which he loves! Highly recommend for any age.,,Great gift for 46 year old guy :),AFPHKIJFGIU4G4POXRFCEF5RJJHA,true
B07P5YCMT3,0,"",B09GSJ8QXN,5.0,My sons friend had a birthday recently and this arrived in time for her birthday party. She loved it.,,Toothless was a hit,AFDIUCNEDNFPWKTJ63N4VQNZIFHQ,true
B0716J612X,0,"",B0716J612X,5.0,The stickers were great used for my daughters birthday came fast. I added them to invitation envelopes and they topped them off perfectly.,,Surprise,AHJAPECIP3YVMDICGPQQIXNXFIFQ,true
B07FSKPBSY,3,"",B07FS8CTZV,3.0,Made of foam that gets dirty with time. Would be better made of hard plastic.,,Made of foam that gets dirty,AG4AY3ZUV6CCSV3GPLIB4ASGKCYA,true
